,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,label
605,340.352259,69.074447,4.381,-0.315,2458765.15299,1.10264,2.419,2940.0,24.3905,143773.0,5424.0,10.381,544.233,9218.0,4.21,2.0,0.0
606,345.488066,64.067337,1.8381499003984059,-14.920173306772908,2459854.931268,1.597226,5.3721722,3834.1260621,10.743430929724102,1397.0143195,1559.2651198,10.262,417.32284119919717,5852.984551827742,4.308429111592632,1.5313770561166058,0.0
607,350.373796,60.175637,49.053,11.522,2458764.84417,1.76589,3.807,730.0,4.06597,6579.97,2509.0,10.2866,275.906,6221.0,4.13,1.55,0.0
608,351.648417,64.304699,-4.361,-5.185,2458765.47636,1.36991,4.156,1170.0,11.8886,18625.3,3254.0,7.5586,242.006,7339.8,3.56,3.64,0.0
609,357.368097,61.682819,-0.929,13.53,2458764.91445,3.66328,2.255,1080.0,7.71234,548.091,1347.0,10.4433,337.288,6370.0,3.81,2.32,0.0
610,340.08462,69.503731,16.223,-1.325,2459881.740794,2.0560142,2.8,8460.0,17.0319,1979.69,1858.0,10.377,247.054,6485.0,4.37,1.24,1.0
611,340.036593,65.439728,-0.9,-8.2,2458766.04222,4.51083,2.391,860.0,10.743430929724102,4144.881652659686,1461.4867675239982,9.599,184.762,5852.984551827742,4.308429111592632,1.5313770561166058,0.0
612,352.267521,67.034806,-7.444,-4.884,2459854.41458,1.902606,2.3653693,8984.9897271,19.576504,17123.005499,2917.5260913,8.75127,225.888,9918.0,4.32,1.82241,1.0
613,355.416664,62.921485,1.9,-7.2,2458981.242084,1.0960111,3.167,2150.0,9.05714,14474.6,1461.4867675239982,10.1914,294.851,6083.0,4.308429111592632,1.58,0.0
614,332.357482,-62.334453,-34.716,-109.526,2458327.92337,7.00776,2.68,3666.99,8.1288,302.511,1161.0,11.3569,376.849,6347.0,4.23,1.22,0.0
616,356.770579,69.049522,-6.51,-11.243,2458768.08764,4.18129,4.677,5060.0,16.9878,1481.18,1728.0,9.78876,317.752,6146.0,3.78,2.31,0.0
617,314.269036,78.674917,15.377,22.668,2459739.798591,2.9798592,2.737,580.0,4.92227,8878.81,2704.0,9.39575,303.976,9024.0,4.24,1.89,0.0
618,311.236535,69.151807,-8.477,-15.788,2458738.95028,6.72694,2.649,1070.0,5.19273,264.81,1123.0,10.3197,305.758,6745.0,4.23,1.53,0.0
619,319.144978,58.772809,-2.003,-4.812,2459837.025075,10.9554897,6.772,370.0,22.7316,20081.6,3316.0,9.1325,792.79,8522.0,4.308429111592632,6.79,0.0
620,308.065776,58.328901,1.248,-2.493,2459821.79395,0.61724,1.228,470.0,6.8685,26097.4,3540.0,10.3202,799.447,9603.0,3.83,3.14,0.0
621,318.347586,56.943732,-29.564,-19.113,2458716.35218,1.53127,1.301,470.0,5.51493,978.546,1558.0,9.693811,320.06,6298.0,3.77,2.38,0.0
624,11.042775,59.464498,0.435,-0.934,2458764.94054,0.8229,2.068,2660.0,10.743430929724102,59083.0,4343.0,10.4049,969.594,8078.0,3.8,1.5313770561166058,0.0
626,12.881425,55.710926,16.0,-23.9,2458764.79362,0.50261,1.127,1120.0,6.28067,15525.5,1461.4867675239982,9.9475,257.461,6941.0,4.308429111592632,1.67,0.0
631,6.074676,57.881718,3.131,-11.769,2458764.81698,1.41853,2.728,560.0,3.93221,6293.46,2481.0,9.867621,241.204,6329.0,4.08,1.68,0.0
632,10.962717,61.835626,-5.237,0.061,2459906.577796,6.5344463,2.774,3240.0,15.3823,982.822,1559.0,10.4397,694.491,7715.3,3.96,2.67,0.0
633,11.3024,56.070058,-0.129,-1.659,2459882.951315,2.013653,2.1214907,822.8974252,9.0269074,38859.7127334,3580.9202252,10.3654,795.905,10310.0,4.01,2.67713,0.0
636,346.518266,52.787014,-18.88,-17.713,2459880.28094,2.590266,4.378,700.0,9.54526,13184.6,2985.0,10.4116,530.347,5855.0,3.45,3.22,0.0
637,313.261454,-38.594923,-5.023,-10.868,2458329.36085,6.74657,1.803,2970.0,16.2785,80.0277,833.0,10.0704,402.734,5910.7,3.59,2.57,0.0
638,349.718625,56.008598,-1.562,-3.328,2458769.3971,5.23121,3.826,3043.98,10.743430929724102,19.367,584.0,10.4234,2537.64,3593.0,4.308429111592632,1.5313770561166058,0.0
639,350.108816,55.52411,-6.7,-3.1,2458767.31768,3.79738,1.673,3020.0,15.4506,3462.21,1461.4867675239982,9.7436,581.487,9500.0,4.308429111592632,2.36,0.0
641,357.674034,50.354962,-8.031,-5.705,2458766.20793,5.13664,4.45,930.0,7.04152,5106.92,2355.0,10.06,605.832,9238.0,4.08,2.32,0.0
643,6.030617,40.165571,-11.617,-11.108,2459880.31948,1.5166573,1.607,1590.0,7.73846,2422.33,1954.0,9.83204,355.69,6905.3,4.03,2.0,0.0
645,355.451893,37.186566,-0.11,-16.194,2458765.11416,0.71933,1.474,478.823,3.45648,3964.33,2210.0,10.3973,241.296,5758.0,4.21,1.44,0.0
647,8.304382,46.340305,-8.443,-6.785,2459881.330991,2.5798051,3.413,5740.0,25.2815,7814.19,2619.0,10.3959,282.833,6116.5,4.18,1.49,0.0
649,21.736201,49.388653,1.485,-0.782,2458765.12677,1.62315,1.438,2470.0,20.948,1004.5,1568.0,10.2936,816.238,6628.0,3.43,4.06,0.0
651,22.972973,46.399826,-5.702,-4.439,2458771.77219,7.57193,2.656,420.0,10.2119,795.635,1479.0,8.19,519.941,9146.0,3.45,4.72,0.0
653,289.226288,49.548281,14.337,23.364,2459444.896746,9.4341589,2.8505348,4001.924935,6.3734064,96.5333103,799.4458445,11.0579,194.033,5450.4,4.48,0.938168,1.0
654,257.876742,72.135555,1.411,11.342,2458712.08879,2.09989,0.908,27336.4,10.1564,422.491,1263.0,10.1688,169.788,6025.3,4.46,1.04,0.0
655,324.714399,65.039172,8.796,3.611,2458740.21873,1.44127,2.605,2750.0,9.20279,22433.7,3409.0,9.79455,315.386,8009.0,4.29,1.65,0.0
656,8.163572,54.654594,18.638,-1.434,2458765.31897,1.08697,1.967,860.0,4.98445,2889.01,2042.0,10.4925,285.876,5751.0,4.0,1.69,0.0
657,48.352264,49.783757,1.8381499003984059,-14.920173306772908,2458791.07301,0.68601,1.614,910.0,10.743430929724102,4144.881652659686,1461.4867675239982,10.485,417.32284119919717,5852.984551827742,4.308429111592632,1.5313770561166058,0.0
659,41.467598,-64.320687,29.82,4.632,2459128.64364,14.152,3.599,3800.0,10.6751,288.531,1148.0,10.294,234.138,5823.9,4.6,1.28,0.0
661,38.821696,55.703217,7.133,-7.668,2458791.81704,2.27456,3.32,1020.0,13.266,21521.5,3374.0,10.2948,551.666,6777.0,3.55,3.35,0.0
662,38.123017,52.704091,41.218,-46.098,2458791.5299,0.98999,2.05,420.0,3.95137,7729.29,2612.0,9.10226,184.69,6208.0,3.99,1.84,0.0
666,15.606503,60.715521,-1.996,-2.246,2458793.38207,3.01106,3.073,1617.22,7.20703,1281.74,1666.0,10.5907,377.17,6516.0,4.308429111592632,1.63,0.0
667,50.345888,52.692112,121.807,-92.923,2458808.52242,8.93551693383159,4.149,54500.0,21.0557,4144.881652659686,1461.4867675239982,10.374,86.1112,4503.5,4.42,0.86,0.0
668,8.989872,65.026035,114.792,-33.288,2458765.47569,1.35932,2.831,2840.0,10.3751,15609.5,3113.0,9.74734,104.358,5421.0,4.46,0.94,0.0
670,73.70144,-76.680606,11.712,-18.922,2458543.338324,2.0845434,2.017038,12504.825019,13.4432705,1085.4942586,1463.9513087,12.0166,355.683,5638.0,4.35,1.10646,1.0
671,53.196298,51.884502,1.126,-14.844,2458790.81038,1.74626,3.88,1110.0,5.62786,17804.9,3218.0,9.4883,294.123,8348.0,4.24,1.8,0.0
672,53.098973,50.49904,-0.061,2.251,2458791.56106,1.2427,1.563,663.745,6.05271,1263.34,1660.0,10.2353,317.968,5624.8,3.92,2.14,0.0
673,31.902189,45.500156,-3.046,-3.82,2458794.15217,8.66698,6.104,9854.3,27.4804,2647.36,1998.0,10.4562,505.331,6322.2,3.77,2.52,0.0
674,42.436612,71.753088,90.982,-33.197,2459912.325678,21.2169065,3.057,6009.0,12.9873,17.4359,569.0,7.6353,78.0863,5925.0,4.1,1.55,1.0
675,14.640115,50.936428,84.427,51.422,2458804.60057,8.93551693383159,9.597,7440.0,11.3282,4144.881652659686,1461.4867675239982,10.2978,186.665,5791.0,4.29,1.21,0.0
676,51.988839,54.865617,22.779,-16.16,2459935.126364,2.4611008,3.13,1795.0,12.3334,8632.97,2685.0,10.3775,248.563,5429.5,4.01,1.63,0.0
677,23.466893,45.010329,18.596,1.104,2459883.106456,0.783879,1.4870966,274.5156373,9.6813253,6087.0682501,2252.7956163,9.7828,493.702,4975.0,4.308429111592632,5.3874698,0.0
678,19.278636,57.514232,63.025,-25.533,2458791.36882,0.99837,1.632,2730.0,5.29489,2465.96,1963.0,9.60027,143.575,6082.0,4.39,1.13,0.0
679,34.376965,56.42149,2.649,-5.512,2458791.58678,1.97741,6.549,5470.0,17.5768,46143.6,4083.0,10.1042,341.514,6742.0,3.95,2.11,0.0
680,27.738026,48.352316,5.02,-6.988,2458794.28172,9.07768,2.78,19171.9,10.743430929724102,1012.12,1571.0,9.7745,524.755,8393.7,4.01,1.5313770561166058,0.0
681,333.578718,-55.378981,-8.312,4.153,2458326.37811,2.51266,2.411,2790.01,13.3617,793.471,1478.0,11.2314,601.367,5988.0,4.08,2.3,0.0
682,28.282572,52.053921,26.511,6.165,2459904.860416,4.7947729,4.774,6810.0,18.5565,1006.54,1569.0,9.17925,233.22,6333.0,3.86,2.18,1.0
684,34.69789,64.356382,-4.588,-2.918,2458791.8149,1.89253,3.451,14119.9,26.7733,28527.4,3620.0,10.0188,386.181,6904.3,4.05,2.05,0.0
685,4.249336,58.679253,0.654,-2.856,2458765.82123,3.77188,2.923,450.0,10.0329,5181.65,2363.0,9.5425,867.296,10097.0,3.52,4.62,0.0
686,6.519425,63.319412,-13.0,-0.308,2458791.06276,0.88654,1.679,870.0,24.9348,64431.5,4438.0,9.27904,479.659,6919.0,3.36,4.27,0.0
687,6.308908,62.543115,-4.209,-3.54,2458764.8746,1.83641,2.222,470.0,10.6176,9124.8,2722.0,8.9676,670.885,9542.0,4.308429111592632,5.03,0.0
689,48.423422,61.907831,14.079,-12.14,2459924.681114,12.5343031,4.572,1517.0,8.71775,463.57,1292.0,10.2543,563.997,7275.0,3.91,2.51,0.0
691,14.119486,65.679038,-0.493,11.141,2458800.80678,8.93551693383159,4.026,12650.0,21.6371,4144.881652659686,1461.4867675239982,9.87542,278.829,7455.0,4.17,1.78,0.0
693,26.299423,54.56844,0.568,-3.837,2458793.51014,3.10315,3.535,1760.07,10.743430929724102,50910.7,4184.0,10.2146,749.127,9050.3,3.96,1.5313770561166058,0.0
694,48.753158,60.238195,26.702,-8.408,2458807.93693,8.93551693383159,8.06,3010.0,10.4319,4144.881652659686,1461.4867675239982,9.64805,282.1,7519.0,4.22,1.7,0.0
695,45.08847,39.068266,93.001,-71.02,2458794.89641,5.6318074,3.4553092,1186.1481873,4.8217692,474.4919122,1190.3562406,9.76636,170.592,5669.9,4.16,1.38826,0.0
696,45.598372,43.183802,10.679,-11.741,2458792.29644,2.06313,2.157,600.0,11.9118,1866.39,1831.0,9.1222,550.183,6716.5,3.24,4.77,0.0
697,56.143332,41.064351,2.194,-4.724,2458792.1989,1.51233,2.59,640.0,11.1245,18303.0,3240.0,9.7479,831.907,9447.0,3.54,4.35,0.0
698,50.808098,46.682113,15.52,-16.13,2458793.37454,1.74903,1.851,3390.0,9.17868,2080.28,1881.0,10.4511,295.452,6222.3,4.15,1.53,0.0
699,56.222542,45.507188,-0.869,-0.576,2459928.934925,1.9734615,3.69,1295.0,16.6678,17275.6,3193.0,10.0888,710.919,7962.9,3.6,3.62,0.0
700,44.401798,40.016703,-35.041,-13.655,2458792.46525,0.73772,1.057,980.0,4.68288,1958.84,1853.0,10.1342,226.234,6001.0,4.14,1.49,0.0
702,36.712738,37.550444,-0.976,-8.977,2459883.198788,1.2198382,2.8341804,12160.1096043,18.2179311,9392.0471009,2510.7866744,7.87611,121.944,7398.5,4.25,1.60242,1.0
703,337.500827,-31.924356,28.377,-27.285,2458327.37627,4.608,3.383,3213.22,7.99698,724.001,1445.0,11.2901,341.854,5935.0,4.29,1.28,0.0
704,34.555963,38.478824,7.486,-15.684,2458791.80096,0.36113,1.87,970.0,6.69136,2677.39,2003.0,9.66027,252.419,6056.9,3.99,1.95,0.0
705,38.361569,41.013432,21.708,-0.874,2458793.27728,5.33155,6.191,4220.0,14.6101,1071.42,1593.0,10.1035,336.608,5917.0,3.78,2.22,1.0
707,38.308075,30.360453,-13.885,-10.911,2459901.664829,4.7321727,2.794,7220.0,15.0238,740.466,1453.0,10.1868,282.096,6739.0,4.21,1.56,1.0
708,34.195855,29.570473,6.464,-5.574,2458793.39828,3.46608,4.403,1620.0,20.8363,23536.1,3450.0,9.08054,380.062,7249.8,3.69,3.02,0.0
709,54.48089,33.079897,-40.365,8.767,2459896.132645,8.7094632,3.027,4510.0,20.9625,327.472,1185.0,9.62924,159.748,5597.0,4.03,1.59,1.0
711,56.814344,30.149498,3.816,-3.391,2459471.339568,1.0357235,1.366,480.0,15.828,1358.51,1691.0,8.4107,329.591,4963.0,4.308429111592632,7.83,0.0
716,325.201645,84.333761,345.178,63.044,2459930.614606,16.2017359,2.811,910.0,2.42374,26.6327,632.0,7.5825,28.2938,5071.0,4.58,0.78,1.0
717,277.478075,85.233321,-15.354,24.461,2460334.805905,2.8641388,2.417,9597.0,15.5276,591.067,1373.0,10.0521,234.149,6082.0,4.13,1.53,1.0
718,356.318574,62.142699,15.96,0.67,2458979.490719,5.2469991,3.45,1180.0,5.46087,604.151,1381.0,10.4641,304.76,6651.0,4.27,1.44,0.0
719,349.796329,75.017864,-5.462,-18.639,2458765.40805,0.74374,1.571,610.0,9.88119,2623.74,1993.0,10.2351,423.272,5182.0,4.308429111592632,4.04,0.0
720,351.174718,77.627113,12.588,2.736,2458794.76292,3.94018,1.991,15860.0,24.0533,942.43,1543.0,9.68708,260.494,7170.0,4.31,1.52,0.0
722,325.32505,68.807202,51.799,29.15,2458739.31801,1.4014541,1.3629966,294.6168078,1.6469902,1255.2244775,1518.0990185,10.2505,133.496,5521.0,4.48,0.942619,0.0
723,340.909648,69.091928,11.937,2.525,2458765.05965,2.1679,1.39,560.0,5.32848,10508.5,2820.0,9.9272,451.796,10596.0,4.27,2.0,0.0
724,342.443925,68.251071,68.76,3.244,2459882.666507,2.386701,2.911,570.0,11.5,1567.81,1753.0,10.0552,396.201,5017.0,4.308429111592632,4.73,0.0
728,318.049804,68.05247,54.237,29.051,2459880.690181,1.7126115,3.128,340.0,2.01928,4528.0,2285.0,9.39435,113.845,5932.2,4.48,1.0,0.0
729,5.420651,77.880071,17.7,10.0,2460311.882875,0.7522775,1.073,1301.0,6.75509,13651.7,1461.4867675239982,9.5287,280.381,7325.2,4.308429111592632,1.77,0.0
730,3.021798,66.650523,19.05,-8.532,2458765.95018,5.80783,4.91,560.0,3.06399,1025.36,1576.0,10.2763,234.455,6406.0,4.34,1.27,0.0
731,359.741171,61.554089,37.502,-13.408,2458765.53404,1.49446,2.114,890.0,4.21366,3024.1,2065.0,10.2918,269.476,6587.0,4.27,1.43,0.0
732,279.262473,40.018691,8.779,0.25,2459391.184996,3.3326189,3.5620066,8310.5066162,15.6399082,1512.9973764,1590.6670806,12.0545,610.176,5768.2,4.0,1.6948299,1.0
733,274.701253,45.172219,32.58,47.14,2459393.375248,5.0172146,3.7363301,14236.9594003,13.5478019,404.711186,1143.9473896,11.2311,290.404,5930.0,4.4,1.10013,1.0
734,291.162386,55.473027,6.141,-27.969,2459825.459527,2.1436364,3.1539349,9203.7552743,18.0537588,3410.2601185,1949.0214829,11.1541,454.144,6148.0,4.01,1.77061,1.0
735,224.872859,46.9601,5.323,-7.851,2459686.204782,4.5421594,4.294,9760.0,17.3816,821.405,1491.0,11.191,435.156,5939.3,4.0,1.73,1.0
736,79.768253,-71.895527,7.14,16.374,2458544.670293,4.2311173,4.3531635,7261.2759361,14.6260711,1489.1126253,1584.3518526,10.8719,411.719,6671.0,4.14,1.6640199,1.0
739,42.155188,62.18926,112.945,-104.348,2458797.344998,8.2491871,4.9807847,117724.0282614,8.0476984,1.1552603,264.4172054,14.9885,41.5305,2990.0,5.13581,0.165066,0.0
741,56.39061,37.11228,81.643,13.486,2458791.515001,0.98933,1.0357615,1519.669587,1.8303854,122.2150262,848.0098579,11.0136,35.2736,3455.0,4.76798,0.465258,1.0
742,246.624072,66.144224,-48.099,141.604,2458736.130549,34.9272724,2.7024518,108977.5862829,14.0292151,0.8171148,242.4881464,13.4447,89.6716,3496.0,4.9,0.389199,0.0
743,44.292951,33.312657,23.799,-7.395,2459882.483425,1.7729239,1.8255671,26694.3797428,14.9468862,317.7796355,1076.8402129,11.9056,152.983,4769.0,4.64845,0.687841,0.0
746,35.807322,56.570014,20.893,-34.883,2458791.468047,0.901465,2.5562155,3156.5658264,3.4348127,325.5470241,1083.3609617,12.974,153.986,3896.0,4.64192,0.611023,0.0
747,320.054292,-51.309972,18.03,-14.704,2458328.33733,7.31898,3.771,3809.3,8.79673,468.718,1296.0,11.407,360.131,5926.0,4.27,1.3,0.0
748,44.338874,76.551405,691.036,-399.685,2459767.373106,1.9495403,0.8060618,2089.2444115,1.3929217,23.3722044,560.7827791,11.0548,18.2276,3414.0,4.97292,0.260187,1.0
752,39.006522,25.588461,4.7,-17.0,2459521.618633,1.8497201,1.757,5750.0,11.2477,2139.72,1461.4867675239982,9.8203,163.49,6019.0,4.438,1.24,0.0
753,32.294112,40.401942,20.364,-14.744,2458791.425546,2.1721416,2.7480823,17864.5520776,18.0850347,1872.5289135,1677.7485906,9.25319,146.653,6198.0,4.27912,1.30937,0.0
755,207.874218,84.071615,-14.658,8.105,2460334.944097,6.9744232,2.124,9189.0,37.9891,245.906,1103.0,10.249,306.502,5821.7,3.97,1.86,0.0
758,88.886226,-57.290745,2.812,-39.619,2460203.584862,7.7576444,3.483,7448.0,13.3028,445.472,1279.0,9.6686,210.311,6038.0,3.96,1.45,0.0
759,76.851285,36.275085,3.558,-0.776,2458822.09874,9.1505,2.986,1370.0,11.1497,272.763,1132.0,10.0106,463.156,7719.0,3.74,3.02,0.0
760,94.792955,73.827567,-16.643,-22.593,2459962.142173,3.7649921,2.663,14842.0,17.7429,588.305,1372.0,9.88278,235.479,6724.0,4.29,1.42,1.0
766,66.370139,46.365902,-59.115,9.559,2459936.359525,5.6309047,3.877,1683.0,7.00844,2320.13,1933.0,9.5668,78.7137,5304.0,4.6,0.79,0.0
767,65.876229,35.495109,-2.883,-12.716,2459910.5579,0.6803433,2.0674164,565.5754223,8.1888041,71174.0244493,4165.8164478,10.2674,506.864,7325.5,3.71,2.97877,0.0
771,85.581285,49.513452,26.89,-70.465,2460309.854705,1.3561596,2.504,482.0,4.12493,11881.9,2908.0,9.00007,187.823,6375.0,4.0,1.86,0.0
772,88.475966,30.446042,1.027,-4.059,2459547.065465,2.0492064,3.417,1030.0,10.743430929724102,4144.881652659686,1461.4867675239982,10.1283,4488.38,5852.984551827742,4.308429111592632,1.5313770561166058,0.0
773,93.318904,63.685008,-4.99,0.594,2459935.390685,2.6093167,1.175,1984.0,11.4272,526.719,1461.4867675239982,9.7053,294.292,7235.0,4.308429111592632,1.78,0.0
774,89.934847,33.506969,-3.075,-6.438,2458819.39874,2.37532,2.957,1940.0,13.5855,24634.5,3490.0,9.84095,402.261,7895.7,4.06,2.11,0.0
776,88.369051,37.339411,-45.908,83.682,2458819.00417,1.76406,3.086,870.0,12.3762,40901.7,3961.0,6.4018,66.5241,6481.7,4.308429111592632,2.03,0.0
777,89.420179,36.765805,-2.947,-1.976,2458818.74012,1.69433,2.169,650.0,5.20733,3651.29,2165.0,10.3693,428.948,7185.0,4.04,2.0,0.0
778,81.807832,38.597453,-0.5,-17.0,2458818.22815,3.32125,4.304,5760.0,25.5824,12389.8,1461.4867675239982,9.7229,225.941,7174.0,4.308429111592632,1.76,0.0
779,348.607533,76.93432,4.034,10.082,2460311.61688,2.363311,3.294,1121.0,2.74038,1379.02,1697.0,10.0233,130.543,5420.0,4.38,1.04,0.0
782,259.017252,72.161181,-6.094,5.154,2460340.137112,40.750138,5.245,6279.0,11.1017,32.4373,664.0,9.4682,168.067,6453.0,5.20004,1.31,1.0
783,259.017252,72.161181,-6.094,5.154,2460336.558841,10.9836877,2.645,323.0,2.18012,103.975,889.0,9.4682,168.067,6453.0,5.20004,1.31,1.0
786,91.872047,66.857699,-19.652,-36.157,2459957.440794,3.8954139,2.832,911.0,5.15915,566.299,1359.0,10.045,281.902,6064.0,3.94,1.89,0.0
787,64.648489,52.865034,19.482,20.031,2458818.19746,1.08625,2.534,1110.0,4.65122,4081.88,2226.0,10.2851,222.358,5562.6,4.308429111592632,1.4,0.0
788,61.721603,58.465452,15.3,-14.916,2458822.59324,7.45494,3.465,2280.0,15.1922,479.468,1303.0,9.46925,201.645,5029.7,4.308429111592632,2.45,0.0
790,65.469581,57.817209,-2.516,4.003,2459936.097333,3.1915241,2.712,8734.0,16.3994,1033.99,1579.0,9.441,213.053,6673.0,4.13,1.69,1.0
792,73.034809,30.280386,-6.1,-3.7,2459917.090821,13.7058173,2.691,5890.0,19.6282,1451.63,1461.4867675239982,10.3614,391.546,8001.0,4.308429111592632,2.05,0.0
793,70.54858,54.292058,2.972,-2.506,2460312.310541,0.6565741,1.908,423.0,5.01154,4719.59,2309.0,9.9021,299.399,5235.5,4.308429111592632,2.68,0.0
795,292.313979,65.973802,56.574,-131.332,2459657.394071,4.8026561,1.1658648,4358.1157678,1.4202459,4.4510969,370.455897,13.3081,37.2209,3231.0,5.04064,0.213459,1.0
797,78.295591,33.317953,10.622,-49.779,2460257.740089,2.7347656,3.215,9192.0,17.7566,1794.42,1813.0,8.14847,136.681,6767.9,4.1,1.77,1.0
800,68.593953,43.03704,37.818,-86.912,2459910.938093,0.6691449,0.9921631,1254.3711932,1.9200407,204.6910522,964.704855,11.1117,37.6153,3457.0,4.7705,0.462408,1.0
805,16.778688,-75.198945,20.225,-15.607,2459062.718052,2.2554459,1.6678604,5283.7103901,11.0535293,1472.0095217,1579.7828847,11.788,407.84,5817.0,4.23,1.29661,1.0
806,284.415675,53.509024,240.759,-52.514,2459419.987351,1.4079369,0.3063531,484643.7441389,10.743430929724102,1652.8943345,1626.2264571,16.338,24.7359,5780.0,4.438,1.5313770561166058,1.0
810,90.308345,34.77309,-22.762,-17.765,2458817.684965,1.766692,1.4196682,830.5082973,1.5574734,57.0208084,700.8548645,10.6714,30.7947,3474.0,4.77152,0.46126,1.0
811,97.74871,66.360596,46.512,-20.362,2458843.657627,3.7701296,2.8512056,4361.1801082,5.4800266,195.2881696,953.4195932,10.7424,124.68,5058.0,4.53907,0.81833,1.0
812,21.921735,72.296615,71.707,40.475,2458791.519137,3.1342946,1.2158796,1183.6060713,1.7992966,34.5537033,618.3628631,11.0294,45.1309,3575.0,4.72334,0.516105,1.0
813,65.280648,48.819831,12.93,-19.178,2459911.832125,2.5005291,0.8809865,12579.3504758,3.1713853,13.8080731,491.6465759,13.9664,64.9172,3181.0,4.94798,0.280475,1.0
818,126.088625,42.104735,26.602,-59.738,2458843.38029,1.12355,1.611,1020.0,3.49799,2963.42,2055.0,10.8219,189.762,5524.0,4.41,1.01,0.0
820,111.559352,32.383825,-42.674,-74.653,2458842.74962,0.40312,0.853,1000.0,2.95177,1215.98,1645.0,10.9894,103.107,4252.9,4.37,0.89,0.0
822,114.932863,28.120146,3.12,-4.992,2459575.195833,3.929983,2.153,2270.0,6.51515,398.651,1244.0,10.8508,343.469,6621.9,4.33,1.34,0.0
823,132.635012,82.92712,-4.83,-17.892,2460328.287633,13.2054538,4.875,644.0,3.74642,193.559,1039.0,10.3042,335.518,6653.0,4.14,1.67,0.0
826,101.382168,31.465533,18.699,-28.382,2458843.26677,2.02365,2.585,1710.0,5.96472,2411.54,1952.0,10.3135,291.007,6582.0,4.24,1.48,0.0
830,124.269428,-63.213403,-13.511,19.48,2459144.738743,1.8135767,0.8382188,7799.8116122,10.2776168,1028.1397977,1444.2181285,11.6626,256.345,5237.0,4.2427,1.10723,0.0
831,94.283837,76.21102,59.837,55.61,2459905.429843,24.2833357,6.212,3070.0,6.34442,139.864,958.0,8.9134,81.2271,5675.0,4.46,0.98,1.0
832,124.446664,51.01037,-39.008,-48.908,2458844.85466,10.2558,5.088,5740.0,7.44683,126.859,934.0,9.92871,112.978,5326.0,4.43,0.97,0.0
833,127.945702,44.832314,-1.527,-6.598,2459606.849596,3.566276,4.197,3870.0,20.2251,1949.16,1851.0,9.9841,574.264,6831.4,3.61,3.17,0.0
835,113.184238,33.835021,0.096,-2.647,2459603.425538,3.4744763,4.258,12920.0,19.6131,1701.38,1789.0,10.7131,396.11,6642.3,4.14,1.67,1.0
836,79.073505,79.737727,-6.382,13.103,2459738.517459,2.8269356,1.1692366,950.9544382,4.8112209,2458.6277073,1795.9446278,9.01249,182.907,7072.0,4.28,1.50581,0.0
841,316.631879,-26.692865,-4.711,-54.25,2458326.92242,9.47686,4.392,2980.0,9.80856,161.969,993.0,10.7379,342.831,5801.8,4.32,1.79,1.0
842,117.026769,50.225147,-29.731,-154.272,2459957.574412,2.6158597,2.517,13363.0,13.1204,428.036,1267.0,10.4467,154.273,5267.0,4.32,1.08,1.0
843,110.388028,58.268109,-16.989,5.31,2460339.400472,4.1250429,4.454,8804.0,15.3479,1112.27,1608.0,10.1653,272.655,6304.0,4.11,1.62,1.0
846,127.032597,56.427529,-88.814,-7.645,2458843.027821,0.6850808,1.0565887,2675.7176662,1.9806358,170.8295335,922.0627729,12.507,58.3171,3541.0,4.8452,0.380019,0.0
847,97.636645,29.672266,-1.58,-6.958,2459550.243082,1.0914167,2.774,17090.0,23.9976,5597.87,2409.0,11.0967,427.246,6154.0,4.02046,1.75,1.0
848,117.47937,27.363134,-10.027,-11.314,2459598.814684,7.1079112,3.3750467,503.3014125,2.2428999,145.5712792,885.9081032,6.2683,22.4035,5694.11,4.53108,0.902932,1.0
849,117.47937,27.363134,-10.027,-11.314,2459583.637103,20.5438153,4.0537919,799.3817133,2.5734283,35.3582059,621.931143,6.2683,22.4035,5694.11,4.53108,0.902932,1.0
851,120.611679,64.797153,104.078,52.92,2459604.399093,3.4913952,1.763,5400.0,4.9395,44.3221,718.0,10.7921,60.798,3907.0,4.62346,0.63,1.0
852,278.399911,58.205529,11.763,135.724,2458842.505715,0.5732087,0.4582376,432048.7343961,10.743430929724102,4144.881652659686,1461.4867675239982,18.3324,151.383,5780.0,4.438,1.5313770561166058,0.0
858,110.168516,37.140595,-9.63,-13.043,2459603.86508,3.9228042,3.205,13970.0,15.8493,583.697,1369.0,11.7946,455.203,6193.0,4.2858,1.3,1.0
860,118.881765,54.596601,-20.703,-8.957,2458844.7654,5.80322,1.569,1710.0,6.3744,61.8583,781.0,10.379,251.27,5846.0,4.11,1.5,0.0
863,43.434461,69.101345,-46.293,-14.413,2459924.49044,7.0731059,3.851,435.0,2.6869,216.17,1068.0,8.3302,88.9482,5656.0,4.1408,1.41,1.0
867,55.459031,-62.767267,-102.571,-43.917,2460180.378105,17.6671687,2.525,854.0,1.87042,7.60884,462.0,8.7513,39.0341,4813.0,4.38,0.69,1.0
868,55.459031,-62.767267,-102.571,-43.917,2460157.951364,29.7975205,2.782,671.0,1.60982,3.2713,374.0,8.7513,39.0341,4813.0,4.38,0.69,1.0
