pl_name,pl_type
Kepler-1431 b,Super+Earth
Kepler-1433 b,Super+Earth
Kepler-1434 b,Super+Earth
Kepler-1436 b,Super+Earth
Kepler-1437 b,Super+Earth
Kepler-1599 b,Super+Earth
Kepler-1602 b,Super+Earth
Kepler-1603 b,Super+Earth
Kepler-1604 b,Super+Earth
Kepler-1605 b,Super+Earth
Kepler-1606 b,Super+Earth
Kepler-1608 b,Super+Earth
Kepler-1610 b,Super+Earth
Kepler-1612 b,Super+Earth
Kepler-1613 b,Super+Earth
Kepler-1614 b,Super+Earth
Kepler-1615 b,Super+Earth
Kepler-1616 b,Super+Earth
Kepler-1617 b,Super+Earth
Kepler-1618 b,Super+Earth
Kepler-1620 b,Super+Earth
Kepler-1622 b,Super+Earth
Kepler-1623 b,Super+Earth
Kepler-1626 b,Super+Earth
Kepler-1631 b,Super+Earth
Kepler-1633 b,Super+Earth
Kepler-1638 b,Super+Earth
Kepler-1644 b,Super+Earth
Kepler-1645 b,Super+Earth
Kepler-1646 b,Super+Earth
Kepler-777 b,Super+Earth
Kepler-796 b,Super+Earth
Kepler-804 c,Super+Earth
Kepler-710 b,Super+Earth
Kepler-176 e,Super+Earth
Kepler-598 b,Super+Earth
Kepler-601 b,Super+Earth
Kepler-602 b,Super+Earth
Kepler-617 b,Super+Earth
Kepler-171 d,Super+Earth
Kepler-173 b,Super+Earth
Kepler-174 c,Super+Earth
Kepler-176 b,Super+Earth
Kepler-176 d,Super+Earth
Kepler-179 b,Super+Earth
Kepler-179 c,Super+Earth
Kepler-180 b,Super+Earth
Kepler-181 b,Super+Earth
Kepler-181 c,Super+Earth
Kepler-36 b,Super+Earth
Kepler-37 c,Super+Earth
Kepler-46 d,Super+Earth
Kepler-48 c,Super+Earth
Kepler-48 d,Super+Earth
Kepler-49 b,Super+Earth
Kepler-49 d,Super+Earth
Kepler-49 e,Super+Earth
Kepler-50 b,Super+Earth
Kepler-52 d,Super+Earth
K2-3 c,Super+Earth
Kepler-10 c,Super+Earth
Kepler-155 b,Super+Earth
Kepler-157 b,Super+Earth
Kepler-158 c,Super+Earth
Kepler-160 b,Super+Earth
Kepler-161 b,Super+Earth
Kepler-161 c,Super+Earth
Kepler-162 b,Super+Earth
Kepler-163 b,Super+Earth
Kepler-164 b,Super+Earth
Kepler-167 b,Super+Earth
Kepler-167 c,Super+Earth
Kepler-168 b,Super+Earth
Kepler-169 b,Super+Earth
Kepler-169 c,Super+Earth
Kepler-169 d,Super+Earth
Kepler-33 b,Super+Earth
Kepler-9 d,Super+Earth
Kepler-128 b,Super+Earth
Kepler-129 b,Super+Earth
Kepler-130 b,Super+Earth
Kepler-130 d,Super+Earth
Kepler-131 b,Super+Earth
Kepler-132 b,Super+Earth
Kepler-132 d,Super+Earth
Kepler-133 b,Super+Earth
Kepler-134 b,Super+Earth
Kepler-135 b,Super+Earth
Kepler-135 c,Super+Earth
Kepler-136 b,Super+Earth
Kepler-137 b,Super+Earth
Kepler-137 c,Super+Earth
Kepler-138 d,Super+Earth
Kepler-140 c,Super+Earth
Kepler-141 c,Super+Earth
Kepler-144 b,Super+Earth
Kepler-144 c,Super+Earth
Kepler-147 b,Super+Earth
Kepler-148 b,Super+Earth
Kepler-149 c,Super+Earth
Kepler-150 b,Super+Earth
Kepler-19 b,Super+Earth
Kepler-20 b,Super+Earth
Kepler-20 d,Super+Earth
Kepler-20 f,Super+Earth
Kepler-21 b,Super+Earth
Kepler-22 b,Super+Earth
Kepler-23 b,Super+Earth
Kepler-24 b,Super+Earth
Kepler-24 c,Super+Earth
Kepler-105 c,Super+Earth
Kepler-106 c,Super+Earth
Kepler-107 b,Super+Earth
Kepler-107 c,Super+Earth
Kepler-107 e,Super+Earth
Kepler-110 b,Super+Earth
Kepler-111 b,Super+Earth
Kepler-115 b,Super+Earth
Kepler-118 b,Super+Earth
Kepler-120 b,Super+Earth
Kepler-120 c,Super+Earth
Kepler-122 f,Super+Earth
Kepler-123 c,Super+Earth
Kepler-124 c,Super+Earth
Kepler-124 d,Super+Earth
Kepler-126 b,Super+Earth
Kepler-126 c,Super+Earth
Kepler-78 b,Super+Earth
CoRoT-7 b,Super+Earth
Kepler-100 d,Super+Earth
Kepler-101 c,Super+Earth
Kepler-102 b,Super+Earth
Kepler-102 c,Super+Earth
Kepler-102 f,Super+Earth
Kepler-104 b,Super+Earth
Kepler-105 b,Super+Earth
Kepler-211 b,Super+Earth
Kepler-211 c,Super+Earth
Kepler-212 b,Super+Earth
Kepler-213 b,Super+Earth
Kepler-68 c,Super+Earth
Kepler-69 c,Super+Earth
Kepler-81 b,Super+Earth
Kepler-81 d,Super+Earth
Kepler-82 d,Super+Earth
Kepler-83 c,Super+Earth
Kepler-83 d,Super+Earth
Kepler-84 b,Super+Earth
Kepler-84 d,Super+Earth
Kepler-85 d,Super+Earth
Kepler-85 e,Super+Earth
Kepler-93 b,Super+Earth
Kepler-99 b,Super+Earth
KOI-94 b,Super+Earth
Kepler-195 b,Super+Earth
Kepler-195 c,Super+Earth
Kepler-196 b,Super+Earth
Kepler-197 b,Super+Earth
Kepler-197 c,Super+Earth
Kepler-197 d,Super+Earth
Kepler-200 c,Super+Earth
Kepler-203 c,Super+Earth
Kepler-203 d,Super+Earth
Kepler-204 c,Super+Earth
Kepler-205 b,Super+Earth
Kepler-205 c,Super+Earth
Kepler-206 c,Super+Earth
Kepler-206 d,Super+Earth
Kepler-207 b,Super+Earth
Kepler-208 b,Super+Earth
Kepler-208 c,Super+Earth
Kepler-208 e,Super+Earth
Kepler-341 d,Super+Earth
Kepler-342 c,Super+Earth
Kepler-347 b,Super+Earth
Kepler-337 b,Super+Earth
Kepler-337 c,Super+Earth
Kepler-338 b,Super+Earth
Kepler-338 e,Super+Earth
Kepler-339 b,Super+Earth
Kepler-339 c,Super+Earth
Kepler-341 b,Super+Earth
Kepler-341 c,Super+Earth
Kepler-174 b,Super+Earth
Kepler-186 b,Super+Earth
Kepler-186 f,Super+Earth
Kepler-18 b,Super+Earth
Kepler-191 b,Super+Earth
Kepler-202 b,Super+Earth
K2-13 b,Super+Earth
Kepler-202 c,Super+Earth
Kepler-295 b,Super+Earth
Kepler-339 d,Super+Earth
Kepler-383 c,Super+Earth
Kepler-430 c,Super+Earth
Kepler-183 b,Super+Earth
Kepler-183 c,Super+Earth
Kepler-184 c,Super+Earth
Kepler-185 b,Super+Earth
Kepler-185 c,Super+Earth
Kepler-186 c,Super+Earth
Kepler-186 d,Super+Earth
Kepler-186 e,Super+Earth
Kepler-187 b,Super+Earth
Kepler-188 b,Super+Earth
Kepler-189 b,Super+Earth
Kepler-189 c,Super+Earth
Kepler-190 b,Super+Earth
Kepler-190 c,Super+Earth
Kepler-191 c,Super+Earth
Kepler-194 b,Super+Earth
Kepler-54 c,Super+Earth
Kepler-54 d,Super+Earth
Kepler-55 c,Super+Earth
Kepler-55 d,Super+Earth
Kepler-55 e,Super+Earth
Kepler-59 b,Super+Earth
Kepler-60 b,Super+Earth
Kepler-60 c,Super+Earth
Kepler-62 b,Super+Earth
Kepler-62 f,Super+Earth
Kepler-65 b,Super+Earth
Kepler-65 d,Super+Earth
Kepler-68 b,Super+Earth
Kepler-409 b,Super+Earth
HD 86728 b,Neptune-like
KMT-2021-BLG-2609L b,Neptune-like
TOI-2458 c,Neptune-like
TOI-6054.01,Neptune-like
TOI-6054.02,Neptune-like
TOI-5726.01,Neptune-like
TOI-4638.01,Neptune-like
TOI-1782.01,Neptune-like
TOI-1772.01,Neptune-like
TOI-1777.01,Neptune-like
TOI-1768.01,Neptune-like
TOI-1744.01,Neptune-like
TOI-1716.01,Neptune-like
TOI-1630.01,Neptune-like
TOI-1659.01,Neptune-like
TOI-1301.01,Neptune-like
TOI-5319 b,Neptune-like
TOI-2274 b,Neptune-like
TOI-2768 b,Neptune-like
TOI-1883 b,Neptune-like
Kepler-51 e,Neptune-like
TOI-5005 b,Neptune-like
MOA-2016-BLG-526L b,Neptune-like
HD 21520 b,Neptune-like
TOI-3568 b,Neptune-like
OGLE-2017-BLG-0448L b,Neptune-like
HD 77946 b,Neptune-like
HD 135694 b,Neptune-like
HD 25463 b,Neptune-like
HIP 8152 b,Neptune-like
TOI-1410 c,Neptune-like
TOI-2128 b,Neptune-like
TOI-3261 b,Neptune-like
TOI-2088 b,Neptune-like
TOI-1836 b,Neptune-like
TOI-1836 c,Neptune-like
TOI-1794 b,Neptune-like
TOI-1758 b,Neptune-like
TOI-1723 b,Neptune-like
TOI-1691 b,Neptune-like
TOI-1472 b,Neptune-like
TOI-1269 b,Neptune-like
TOI-1249 b,Neptune-like
TOI-1248 b,Neptune-like
TOI-1244 b,Neptune-like
TOI-1184 b,Neptune-like
TOI-1180 b,Neptune-like
TOI-1173 b,Neptune-like
TOI-1174 b,Neptune-like
TOI-480 b,Neptune-like
TOI-2019 b,Neptune-like
TOI-1798.01,Neptune-like
HD 48948 d,Neptune-like
HD 48948 c,Neptune-like
TOI-1224 b,Neptune-like
TOI-1224 c,Neptune-like
HD 42813 b,Neptune-like
TOI-663 c,Neptune-like
TOI-663 b,Neptune-like
KMT-2023-BLG-1431L b,Neptune-like
TOI-5076 b,Neptune-like
TOI-5082.01,Neptune-like
TOI-4495.01,Neptune-like
TOI-4602.01,Neptune-like
TOI-1806.01,Neptune-like
TOI-3353.01,Neptune-like
TOI-1410.01,Neptune-like
TOI-1683.01,Neptune-like
TOI-261.01,Neptune-like
TOI-880.02,Neptune-like
TOI-128.01,Neptune-like
TOI-654.01,Neptune-like
HD 73344 b,Neptune-like
TOI-2015 b,Neptune-like
TOI-815 b,Neptune-like
TOI-815 c,Neptune-like
TOI-4336 A b,Neptune-like
KMT-2023-BLG-0416L b,Neptune-like
HD 104067 c,Neptune-like
TOI-4438 b,Neptune-like
TOI-904 b,Neptune-like
TOI-904 c,Neptune-like
HD 134606 f,Neptune-like
HD 134606 b,Neptune-like
Kepler-100 e,Neptune-like
HD 134606 c,Neptune-like
TOI-238 c,Neptune-like
LHS 3154 b,Neptune-like
TOI-544 c,Neptune-like
HD 110067 g,Neptune-like
HD 110067 f,Neptune-like
HD 110067 e,Neptune-like
HD 110067 d,Neptune-like
HD 110067 c,Neptune-like
HD 110067 b,Neptune-like
TOI-2134 b,Neptune-like
GJ 806 c,Neptune-like
TOI-2141 b,Neptune-like
TOI-1736 b,Neptune-like
TOI-1420 b,Neptune-like
TOI-5398 c,Neptune-like
GJ 724 b,Neptune-like
TOI-5126 c,Neptune-like
TOI-5126 b,Neptune-like
HD 99492 c,Neptune-like
HIP 113103 c,Neptune-like
GJ 9404 b,Neptune-like
TOI-1052 c,Neptune-like
HN Librae b,Neptune-like
TOI-444 b,Neptune-like
TOI-470 b,Neptune-like
DMPP-4 b,Neptune-like
GJ 367 d,Neptune-like
TOI-1470 c,Neptune-like
TOI-4184 b,Neptune-like
HD 235088 b,Neptune-like
TOI-2084 b,Neptune-like
TOI-3785 b,Neptune-like
HD 22946 d,Neptune-like
Rho Coronae Borealis d,Neptune-like
TOI-908 b,Neptune-like
GJ 328 c,Neptune-like
HD 15906 b,Neptune-like
HD 15906 c,Neptune-like
HD 74698 b,Neptune-like
HIP 9618 b,Neptune-like
HIP 9618 c,Neptune-like
TOI-4010 b,Neptune-like
TOI-4010 c,Neptune-like
TOI-5678 b,Neptune-like
K2-417 b,Neptune-like
KMT-2019-BLG-1216L b,Neptune-like
KMT-2022-BLG-0440L b,Neptune-like
TOI-139 b,Neptune-like
TOI-2443 b,Neptune-like
TOI-2459 b,Neptune-like
TOI-2498 b,Neptune-like
TOI-3082 b,Neptune-like
TOI-4308 b,Neptune-like
TOI-5704 b,Neptune-like
TOI-5803 b,Neptune-like
TOI-672 b,Neptune-like
TOI-913 b,Neptune-like
TOI-1221 b,Neptune-like
Kepler-1978 b,Neptune-like
Kepler-1980 b,Neptune-like
Kepler-1983 b,Neptune-like
Kepler-1984 b,Neptune-like
Kepler-1985 b,Neptune-like
Kepler-1987 d,Neptune-like
Kepler-1989 b,Neptune-like
Kepler-1991 c,Neptune-like
Kepler-1993 b,Neptune-like
Kepler-1995 b,Neptune-like
Kepler-1996 b,Neptune-like
Kepler-1996 c,Neptune-like
Kepler-1997 b,Neptune-like
Kepler-1999 b,Neptune-like
Kepler-2000 b,Neptune-like
Kepler-1990 b,Neptune-like
Kepler-1052 c,Neptune-like
Kepler-1491 c,Neptune-like
Kepler-1518 c,Neptune-like
Kepler-164 e,Neptune-like
Kepler-1801 c,Neptune-like
Kepler-347 d,Neptune-like
Kepler-549 d,Neptune-like
Kepler-880 c,Neptune-like
Kepler-619 d,Neptune-like
Kepler-896 c,Neptune-like
Kepler-949 c,Neptune-like
OGLE-2018-BLG-1126L b,Neptune-like
Kepler-10 d,Neptune-like
TOI-1338 b,Neptune-like
TOI-2525 b,Neptune-like
KMT-2017-BLG-0428L b,Neptune-like
KMT-2017-BLG-1003L b,Neptune-like
KMT-2019-BLG-0253L b,Neptune-like
KMT-2019-BLG-0953L b,Neptune-like
KMT-2021-BLG-1253L b,Neptune-like
OGLE-2017-BLG-1806L b,Neptune-like
OGLE-2018-BLG-0506L b,Neptune-like
OGLE-2018-BLG-0516L b,Neptune-like
OGLE-2018-BLG-0977L b,Neptune-like
OGLE-2019-BLG-1492L b,Neptune-like
TOI-1694 b,Neptune-like
TOI-4342 b,Neptune-like
TOI-4342 c,Neptune-like
GJ 1151 c,Neptune-like
MOA-2020-BLG-135L b,Neptune-like
HD 109833 b,Neptune-like
HD 109833 c,Neptune-like
TOI-1260 d,Neptune-like
TOI-1136 b,Neptune-like
TOI-1136 c,Neptune-like
TOI-1136 d,Neptune-like
TOI-1136 e,Neptune-like
TOI-1136 f,Neptune-like
TOI-1136 g,Neptune-like
KMT-2021-BLG-0192L b,Neptune-like
KMT-2021-BLG-2294L b,Neptune-like
TOI-277 b,Neptune-like
HD 191939 g,Neptune-like
K2-412 b,Neptune-like
HD 18599 b,Neptune-like
TOI-969 b,Neptune-like
OGLE-2017-BLG-1691L b,Neptune-like
KMT-2021-BLG-0320L b,Neptune-like
TOI-3884 b,Neptune-like
HD 3167 e,Neptune-like
KOI-7368 b,Neptune-like
KOI-7913 b,Neptune-like
TOI-2545 b,Neptune-like
TOI-5174 b,Neptune-like
TOI-5238 b,Neptune-like
HD 12235 b,Neptune-like
HIP 19976 b,Neptune-like
HD 144899 b,Neptune-like
HD 156098 b,Neptune-like
HD 213519 b,Neptune-like
HD 105618 b,Neptune-like
HD 217786 c,Neptune-like
HD 115404 A b,Neptune-like
GJ 3222 b,Neptune-like
HD 153557 b,Neptune-like
HD 153557 c,Neptune-like
HD 155918 b,Neptune-like
HD 18143 b,Neptune-like
HD 127506 b,Neptune-like
HD 140901 b,Neptune-like
TOI-2048 b,Neptune-like
GJ 3090 b,Neptune-like
HD 56414 b,Neptune-like
KMT-2021-BLG-0171L b,Neptune-like
TOI-712 c,Neptune-like
TOI-712 d,Neptune-like
TOI-2196 b,Neptune-like
GJ 3929 c,Neptune-like
CoRoT-7 d,Neptune-like
TOI-1422 b,Neptune-like
TOI-1272 b,Neptune-like
TOI-1272 c,Neptune-like
KOI-984 b,Neptune-like
TOI-4479 b,Neptune-like
HD 28109 c,Neptune-like
HD 28109 d,Neptune-like
WASP-132 c,Neptune-like
TOI-1710 b,Neptune-like
TOI-500 d,Neptune-like
TOI-500 e,Neptune-like
HIP 94235 b,Neptune-like
Pi Mensae d,Neptune-like
TOI-1246 b,Neptune-like
TOI-1246 d,Neptune-like
TOI-1246 e,Neptune-like
GJ 514 b,Neptune-like
TOI-620 b,Neptune-like
HD 73583 b,Neptune-like
K2-365 b,Neptune-like
K2-366 b,Neptune-like
K2-367 b,Neptune-like
K2-372 b,Neptune-like
K2-374 c,Neptune-like
K2-375 b,Neptune-like
K2-378 b,Neptune-like
K2-396 c,Neptune-like
K2-409 b,Neptune-like
K2-370 b,Neptune-like
K2-379 b,Neptune-like
K2-380 b,Neptune-like
K2-384 f,Neptune-like
K2-386 b,Neptune-like
K2-388 b,Neptune-like
K2-389 b,Neptune-like
K2-390 b,Neptune-like
K2-393 b,Neptune-like
K2-395 b,Neptune-like
K2-395 c,Neptune-like
K2-397 b,Neptune-like
K2-398 b,Neptune-like
K2-398 c,Neptune-like
K2-401 b,Neptune-like
K2-402 b,Neptune-like
K2-403 b,Neptune-like
K2-404 b,Neptune-like
K2-405 b,Neptune-like
K2-406 b,Neptune-like
KMT-2018-BLG-1988L b,Neptune-like
TOI-1759 b,Neptune-like
TOI-544 b,Neptune-like
TOI-1064 c,Neptune-like
OGLE-2018-BLG-0383L b,Neptune-like
OGLE-2018-BLG-0532L b,Neptune-like
Kepler-1705 b,Neptune-like
Kepler-1720 b,Neptune-like
Kepler-1796 b,Neptune-like
Kepler-1822 b,Neptune-like
Kepler-1887 b,Neptune-like
Kepler-1889 b,Neptune-like
Kepler-281 d,Neptune-like
Kepler-633 c,Neptune-like
Kepler-1722 b,Neptune-like
Kepler-1728 b,Neptune-like
Kepler-1731 b,Neptune-like
Kepler-1734 b,Neptune-like
Kepler-1754 b,Neptune-like
Kepler-1760 b,Neptune-like
Kepler-1764 b,Neptune-like
Kepler-1773 b,Neptune-like
Kepler-1788 b,Neptune-like
Kepler-1792 b,Neptune-like
Kepler-1814 b,Neptune-like
Kepler-1820 b,Neptune-like
Kepler-1851 b,Neptune-like
Kepler-1854 b,Neptune-like
Kepler-1896 b,Neptune-like
Kepler-1920 b,Neptune-like
Kepler-1925 b,Neptune-like
Kepler-1714 b,Neptune-like
Kepler-1729 b,Neptune-like
Kepler-1739 b,Neptune-like
Kepler-1752 b,Neptune-like
Kepler-1755 b,Neptune-like
Kepler-1765 b,Neptune-like
Kepler-1771 b,Neptune-like
Kepler-1790 b,Neptune-like
Kepler-1791 b,Neptune-like
Kepler-1806 b,Neptune-like
Kepler-1849 b,Neptune-like
Kepler-1872 b,Neptune-like
Kepler-1915 b,Neptune-like
Kepler-511 c,Neptune-like
Kepler-529 d,Neptune-like
Kepler-1090 c,Neptune-like
Kepler-1738 b,Neptune-like
Kepler-1767 b,Neptune-like
Kepler-1770 b,Neptune-like
Kepler-1776 b,Neptune-like
Kepler-1779 b,Neptune-like
Kepler-1785 b,Neptune-like
Kepler-1808 b,Neptune-like
Kepler-1847 b,Neptune-like
Kepler-1875 b,Neptune-like
Kepler-1895 b,Neptune-like
Kepler-1924 b,Neptune-like
Kepler-1935 b,Neptune-like
Kepler-1937 b,Neptune-like
Kepler-799 c,Neptune-like
Kepler-913 c,Neptune-like
Kepler-1727 b,Neptune-like
Kepler-1768 b,Neptune-like
Kepler-1774 b,Neptune-like
Kepler-1781 b,Neptune-like
Kepler-1789 b,Neptune-like
Kepler-1807 b,Neptune-like
Kepler-1811 b,Neptune-like
Kepler-1835 b,Neptune-like
Kepler-1863 b,Neptune-like
Kepler-1914 b,Neptune-like
Kepler-1922 b,Neptune-like
Kepler-1929 b,Neptune-like
Kepler-1942 b,Neptune-like
Kepler-1757 b,Neptune-like
Kepler-1766 b,Neptune-like
Kepler-1798 b,Neptune-like
Kepler-1799 b,Neptune-like
Kepler-1819 b,Neptune-like
Kepler-1840 b,Neptune-like
Kepler-1844 b,Neptune-like
Kepler-1874 b,Neptune-like
Kepler-1883 b,Neptune-like
Kepler-1906 b,Neptune-like
Kepler-1916 b,Neptune-like
Kepler-1918 b,Neptune-like
Kepler-1941 b,Neptune-like
Kepler-1951 b,Neptune-like
Kepler-418 c,Neptune-like
Kepler-487 d,Neptune-like
Kepler-1321 d,Neptune-like
Kepler-1709 b,Neptune-like
Kepler-1710 b,Neptune-like
Kepler-1715 b,Neptune-like
Kepler-1736 b,Neptune-like
Kepler-1737 b,Neptune-like
Kepler-1742 b,Neptune-like
Kepler-1744 b,Neptune-like
Kepler-1747 b,Neptune-like
Kepler-1782 b,Neptune-like
Kepler-1810 b,Neptune-like
Kepler-1812 b,Neptune-like
Kepler-1815 b,Neptune-like
Kepler-1830 b,Neptune-like
Kepler-1861 b,Neptune-like
Kepler-1903 b,Neptune-like
Kepler-1921 b,Neptune-like
Kepler-1946 b,Neptune-like
Kepler-1949 b,Neptune-like
Kepler-196 d,Neptune-like
Kepler-1718 b,Neptune-like
Kepler-1725 b,Neptune-like
Kepler-1733 b,Neptune-like
Kepler-1748 b,Neptune-like
Kepler-1753 b,Neptune-like
Kepler-1758 b,Neptune-like
Kepler-1762 b,Neptune-like
Kepler-1793 b,Neptune-like
Kepler-1802 c,Neptune-like
Kepler-1828 b,Neptune-like
Kepler-1836 b,Neptune-like
Kepler-1845 b,Neptune-like
Kepler-1858 b,Neptune-like
Kepler-1870 b,Neptune-like
Kepler-1880 b,Neptune-like
Kepler-1926 b,Neptune-like
Kepler-1931 b,Neptune-like
Kepler-1944 b,Neptune-like
Kepler-1716 b,Neptune-like
Kepler-1719 b,Neptune-like
Kepler-1721 b,Neptune-like
Kepler-1724 b,Neptune-like
Kepler-1732 b,Neptune-like
Kepler-1778 b,Neptune-like
Kepler-1784 b,Neptune-like
Kepler-1801 b,Neptune-like
Kepler-1842 b,Neptune-like
Kepler-1871 b,Neptune-like
Kepler-1878 b,Neptune-like
Kepler-1881 b,Neptune-like
Kepler-1919 b,Neptune-like
Kepler-616 d,Neptune-like
Kepler-1165 c,Neptune-like
Kepler-1322 c,Neptune-like
Kepler-1530 d,Neptune-like
Kepler-1712 b,Neptune-like
Kepler-1730 b,Neptune-like
Kepler-1740 b,Neptune-like
Kepler-1750 b,Neptune-like
Kepler-1775 b,Neptune-like
Kepler-1777 b,Neptune-like
Kepler-1787 b,Neptune-like
Kepler-1821 b,Neptune-like
Kepler-1824 b,Neptune-like
Kepler-1829 b,Neptune-like
Kepler-1843 b,Neptune-like
Kepler-1862 b,Neptune-like
Kepler-1886 b,Neptune-like
Kepler-607 c,Neptune-like
Kepler-1468 d,Neptune-like
Kepler-1717 b,Neptune-like
Kepler-1723 b,Neptune-like
Kepler-1726 b,Neptune-like
Kepler-1769 b,Neptune-like
Kepler-1772 b,Neptune-like
Kepler-1868 b,Neptune-like
Kepler-1897 b,Neptune-like
Kepler-1927 b,Neptune-like
Kepler-1936 b,Neptune-like
Kepler-27 d,Neptune-like
Kepler-457 d,Neptune-like
Kepler-1780 b,Neptune-like
Kepler-1786 b,Neptune-like
Kepler-1797 b,Neptune-like
Kepler-1817 b,Neptune-like
HIP 97166 c,Neptune-like
TOI-2257 b,Neptune-like
HD 154088 b,Neptune-like
HD 189567 b,Neptune-like
HD 189567 c,Neptune-like
HD 39194 c,Neptune-like
HD 93385 c,Neptune-like
HD 93385 d,Neptune-like
HD 96700 b,Neptune-like
HD 96700 d,Neptune-like
EPIC 206024342 d,Neptune-like
EPIC 212624936 c,Neptune-like
GJ 9689 b,Neptune-like
HD 63935 b,Neptune-like
HD 63935 c,Neptune-like
OGLE-2018-BLG-1185L b,Neptune-like
TOI-1201 b,Neptune-like
K2-355 b,Neptune-like
K2-356 b,Neptune-like
K2-357 b,Neptune-like
HD 22496 b,Neptune-like
K2-358 b,Neptune-like
KMT-2018-BLG-1025L b,Neptune-like
EPIC 212297394 c,Neptune-like
EPIC 212587672 c,Neptune-like
K2-330 b,Neptune-like
K2-332 b,Neptune-like
K2-335 b,Neptune-like
K2-337 b,Neptune-like
K2-340 b,Neptune-like
K2-345 b,Neptune-like
K2-346 b,Neptune-like
K2-347 b,Neptune-like
K2-350 c,Neptune-like
K2-351 b,Neptune-like
K2-185 c,Neptune-like
K2-268 f,Neptune-like
K2-331 c,Neptune-like
K2-333 b,Neptune-like
K2-334 b,Neptune-like
K2-341 b,Neptune-like
K2-348 b,Neptune-like
K2-348 c,Neptune-like
K2-352 d,Neptune-like
K2-353 b,Neptune-like
TOI-431 d,Neptune-like
AU Microscopii c,Neptune-like
TOI-1062 c,Neptune-like
TOI-1749 c,Neptune-like
TOI-1749 d,Neptune-like
TOI-2076 d,Neptune-like
GJ 720 A b,Neptune-like
TOI-674 b,Neptune-like
HD 107148 c,Neptune-like
HD 141004 b,Neptune-like
HD 152843 b,Neptune-like
HD 152843 c,Neptune-like
HD 156668 c,Neptune-like
HD 164922 e,Neptune-like
HD 168009 b,Neptune-like
HD 95735 c,Neptune-like
TOI-1231 b,Neptune-like
TOI-220 b,Neptune-like
TOI-269 b,Neptune-like
HD 5278 b,Neptune-like
HD 5278 c,Neptune-like
GJ 414 A b,Neptune-like
HD 238090 b,Neptune-like
NGTS-14 A b,Neptune-like
HD 183579 b,Neptune-like
HD 110082 b,Neptune-like
HD 13808 b,Neptune-like
HD 13808 c,Neptune-like
K2-138 g,Neptune-like
HD 110113 b,Neptune-like
TOI-178 d,Neptune-like
TOI-178 e,Neptune-like
TOI-178 g,Neptune-like
TOI-451 d,Neptune-like
HD 108236 d,Neptune-like
HD 108236 e,Neptune-like
TOI-451 c,Neptune-like
TOI-561 c,Neptune-like
HD 190007 b,Neptune-like
HD 216520 b,Neptune-like
HD 216520 c,Neptune-like
K2-111 c,Neptune-like
LP 714-47 b,Neptune-like
TOI-122 b,Neptune-like
TOI-251 b,Neptune-like
TOI-942 b,Neptune-like
TOI-942 c,Neptune-like
Kepler-462 c,Neptune-like
GJ 3473 c,Neptune-like
KMT-2019-BLG-0842L b,Neptune-like
TOI-1266 b,Neptune-like
TOI-1266 c,Neptune-like
TOI-421 b,Neptune-like
TOI-421 c,Neptune-like
LTT 9779 b,Neptune-like
TOI-763 c,Neptune-like
Kepler-1696 b,Neptune-like
Kepler-1700 b,Neptune-like
Kepler-1701 b,Neptune-like
Kepler-1085 c,Neptune-like
Kepler-1666 c,Neptune-like
Kepler-1667 b,Neptune-like
Kepler-1668 b,Neptune-like
Kepler-1669 b,Neptune-like
Kepler-1670 b,Neptune-like
Kepler-1672 b,Neptune-like
Kepler-1673 b,Neptune-like
Kepler-1674 b,Neptune-like
Kepler-1675 b,Neptune-like
Kepler-1676 b,Neptune-like
Kepler-1677 b,Neptune-like
Kepler-1678 b,Neptune-like
Kepler-1681 b,Neptune-like
Kepler-1682 b,Neptune-like
Kepler-1684 b,Neptune-like
Kepler-1685 b,Neptune-like
Kepler-1690 b,Neptune-like
Kepler-385 d,Neptune-like
Kepler-783 c,Neptune-like
Kepler-1663 b,Neptune-like
Kepler-1664 b,Neptune-like
Kepler-1665 b,Neptune-like
Kepler-1666 b,Neptune-like
Kepler-598 c,Neptune-like
Kepler-647 c,Neptune-like
GJ 687 c,Neptune-like
HIP 107772 b,Neptune-like
HIP 38594 b,Neptune-like
HIP 4845 b,Neptune-like
HIP 48714 b,Neptune-like
K2-317 b,Neptune-like
K2-319 b,Neptune-like
K2-320 b,Neptune-like
K2-323 b,Neptune-like
K2-324 b,Neptune-like
K2-325 b,Neptune-like
K2-326 b,Neptune-like
GJ 2056 b,Neptune-like
GJ 480 b,Neptune-like
HATS-37 A b,Neptune-like
HATS-38 b,Neptune-like
BD-11 4672 c,Neptune-like
HD 191939 b,Neptune-like
HD 191939 c,Neptune-like
HD 191939 d,Neptune-like
TOI-700 c,Neptune-like
GJ 338 B b,Neptune-like
TOI-1728 b,Neptune-like
GJ 887 c,Neptune-like
KMT-2018-BLG-0029L b,Neptune-like
AU Microscopii b,Neptune-like
K2-292 b,Neptune-like
KOI-1783.02,Neptune-like
HD 158259 c,Neptune-like
HD 158259 d,Neptune-like
HD 158259 e,Neptune-like
HD 158259 f,Neptune-like
TOI-1130 b,Neptune-like
Kepler-1661 b,Neptune-like
TOI-132 b,Neptune-like
EPIC 249893012 d,Neptune-like
EPIC 249893012 c,Neptune-like
GJ 180 d,Neptune-like
GJ 229 A c,Neptune-like
GJ 3082 b,Neptune-like
GJ 433 d,Neptune-like
TOI-125 d,Neptune-like
TOI-216.02,Neptune-like
TOI-270 c,Neptune-like
