pl_name,pl_type
K2-320 b,Neptune-Like
K2-323 b,Neptune-Like
K2-324 b,Neptune-Like
K2-325 b,Neptune-Like
K2-326 b,Neptune-Like
GJ 2056 b,Neptune-Like
GJ 480 b,Neptune-Like
HATS-37 A b,Neptune-Like
HATS-38 b,Neptune-Like
BD-11 4672 c,Neptune-Like
HD 191939 b,Neptune-Like
HD 191939 c,Neptune-Like
HD 191939 d,Neptune-Like
TOI-700 c,Neptune-Like
GJ 338 B b,Neptune-Like
TOI-1728 b,Neptune-Like
GJ 887 c,Neptune-Like
KMT-2018-BLG-0029L b,Neptune-Like
AU Microscopii b,Neptune-Like
K2-292 b,Neptune-Like
KOI-1783.02,Neptune-Like
HD 158259 c,Neptune-Like
HD 158259 d,Neptune-Like
HD 158259 e,Neptune-Like
HD 158259 f,Neptune-Like
TOI-1130 b,Neptune-Like
Kepler-1661 b,Neptune-Like
TOI-132 b,Neptune-Like
EPIC 249893012 d,Neptune-Like
EPIC 249893012 c,Neptune-Like
GJ 180 d,Neptune-Like
GJ 229 A c,Neptune-Like
GJ 3082 b,Neptune-Like
GJ 433 d,Neptune-Like
TOI-125 d,Neptune-Like
TOI-216.02,Neptune-Like
TOI-270 c,Neptune-Like
TOI-270 d,Neptune-Like
TOI-125 b,Neptune-Like
TOI-125 c,Neptune-Like
DMPP-1 b,Neptune-Like
DMPP-1 c,Neptune-Like
TOI-813 b,Neptune-Like
HD 213885 c,Neptune-Like
LP 791-18 c,Neptune-Like
GJ 15 A c,Neptune-Like
GJ 160.2 b,Neptune-Like
GJ 180 b,Neptune-Like
GJ 180 c,Neptune-Like
GJ 229 b,Neptune-Like
GJ 27.1 b,Neptune-Like
GJ 422 b,Neptune-Like
GJ 433 c,Neptune-Like
GJ 682 c,Neptune-Like
K2-198 d,Neptune-Like
K2-43 c,Neptune-Like
GJ 357 d,Neptune-Like
EPIC 212737443 b,Neptune-Like
EPIC 212737443 c,Neptune-Like
KMT-2017-BLG-0165L b,Neptune-Like
WASP-166 b,Neptune-Like
HR 858 d,Neptune-Like
Kepler-82 f,Neptune-Like
Kepler-411 d,Neptune-Like
Kepler-411 e,Neptune-Like
OGLE-2015-BLG-1670L b,Neptune-Like
DS Tucanae A b,Neptune-Like
OGLE-2018-BLG-0596L b,Neptune-Like
Gl 49 b,Neptune-Like
EPIC 212424622 b,Neptune-Like
HD 180617 b,Neptune-Like
LSPM J2116+0234 b,Neptune-Like
HD 24085 b,Neptune-Like
HIP 54373 c,Neptune-Like
HIP 71135 b,Neptune-Like
NGTS-4 b,Neptune-Like
HD 103949 b,Neptune-Like
HD 206255 b,Neptune-Like
HD 211970 b,Neptune-Like
HD 39855 b,Neptune-Like
HD 64114 b,Neptune-Like
HIP 35173 b,Neptune-Like
HIP 54373 b,Neptune-Like
Kepler-47 d,Neptune-Like
GJ 1265 b,Neptune-Like
GJ 143 b,Neptune-Like
GJ 3779 b,Neptune-Like
GJ 4276 b,Neptune-Like
Gl 686 b,Neptune-Like
EPIC 220674823 c,Neptune-Like
HD 106315 c,Neptune-Like
HD 134060 b,Neptune-Like
HD 134060 c,Neptune-Like
HD 136352 c,Neptune-Like
HD 136352 d,Neptune-Like
HD 147379 b,Neptune-Like
HD 176986 b,Neptune-Like
HD 176986 c,Neptune-Like
HD 20003 b,Neptune-Like
HD 20003 c,Neptune-Like
HD 20781 c,Neptune-Like
HD 20781 d,Neptune-Like
HD 20781 e,Neptune-Like
HD 21693 b,Neptune-Like
HD 21693 c,Neptune-Like
HD 31527 b,Neptune-Like
HD 31527 c,Neptune-Like
HD 31527 d,Neptune-Like
HD 45184 b,Neptune-Like
HD 45184 c,Neptune-Like
HD 51608 b,Neptune-Like
HD 51608 c,Neptune-Like
TCP J05074264+2447555 b,Neptune-Like
GJ 685 b,Neptune-Like
Gl 378 b,Neptune-Like
HD 219666 b,Neptune-Like
EPIC 211945201 b,Neptune-Like
HD 89345 b,Neptune-Like
Pi Mensae c,Neptune-Like
GJ 96 b,Neptune-Like
GJ 536 b,Neptune-Like
HD 164922 c,Neptune-Like
HD 3167 c,Neptune-Like
HD 42618 b,Neptune-Like
Rho Coronae Borealis c,Neptune-Like
GJ 3138 d,Neptune-Like
GJ 3293 d,Neptune-Like
HD 177565 b,Neptune-Like
GJ 3942 b,Neptune-Like
GJ 9827 d,Neptune-Like
HD 34445 d,Neptune-Like
HD 34445 e,Neptune-Like
HD 34445 f,Neptune-Like
Kepler-460 c,Neptune-Like
HIP 41378 e,Neptune-Like
BD+20 594 b,Neptune-Like
GJ 3998 c,Neptune-Like
HIP 41378 b,Neptune-Like
HIP 41378 c,Neptune-Like
HIP 41378 d,Neptune-Like
Kepler-410 A b,Neptune-Like
Kepler-458 c,Neptune-Like
Wolf 1061 d,Neptune-Like
HD 175607 b,Neptune-Like
HD 219134 g,Neptune-Like
BD-06 1339 b,Neptune-Like
BD-08 2823 b,Neptune-Like
HD 1461 c,Neptune-Like
HD 164595 b,Neptune-Like
HD 204313 c,Neptune-Like
KIC 3558849 b,Neptune-Like
KIC 9663113 b,Neptune-Like
KIC 10525077 b,Neptune-Like
KIC 5437945 b,Neptune-Like
61 Virginis b,Neptune-Like
61 Virginis c,Neptune-Like
61 Virginis d,Neptune-Like
HD 160691 d,Neptune-Like
HD 181433 b,Neptune-Like
HD 190360 c,Neptune-Like
HD 192310 b,Neptune-Like
HD 192310 c,Neptune-Like
HD 215497 b,Neptune-Like
HD 219828 b,Neptune-Like
HD 285968 b,Neptune-Like
HIP 57274 b,Neptune-Like
HD 10180 c,Neptune-Like
HD 10180 d,Neptune-Like
HD 10180 e,Neptune-Like
HD 10180 f,Neptune-Like
HD 10180 g,Neptune-Like
HD 1461 b,Neptune-Like
HD 179079 b,Neptune-Like
HD 4308 b,Neptune-Like
HD 7924 b,Neptune-Like
HD 7924 c,Neptune-Like
HD 7924 d,Neptune-Like
HD 102365 b,Neptune-Like
HD 103197 b,Neptune-Like
HD 109271 b,Neptune-Like
HD 109271 c,Neptune-Like
HD 125595 b,Neptune-Like
HD 125612 c,Neptune-Like
HD 99492 b,Neptune-Like
HD 40307 f,Neptune-Like
HD 40307 g,Neptune-Like
HD 47186 b,Neptune-Like
HD 49674 b,Neptune-Like
HD 69830 b,Neptune-Like
HD 69830 c,Neptune-Like
HD 69830 d,Neptune-Like
HD 77338 b,Neptune-Like
HD 85390 b,Neptune-Like
HD 90156 b,Neptune-Like
HD 11964 c,Neptune-Like
HD 16417 b,Neptune-Like
HD 40307 c,Neptune-Like
HD 40307 d,Neptune-Like
GJ 1214 b,Neptune-Like
GJ 163 b,Neptune-Like
GJ 163 c,Neptune-Like
GJ 163 d,Neptune-Like
GJ 3293 b,Neptune-Like
GJ 3293 c,Neptune-Like
GJ 3341 b,Neptune-Like
GJ 3470 b,Neptune-Like
GJ 3634 b,Neptune-Like
GJ 433 b,Neptune-Like
GJ 436 b,Neptune-Like
GJ 581 b,Neptune-Like
GJ 581 c,Neptune-Like
GJ 667 C b,Neptune-Like
GJ 674 b,Neptune-Like
GJ 676 A e,Neptune-Like
GJ 687 b,Neptune-Like
GJ 876 d,Neptune-Like
GJ 876 e,Neptune-Like
K2-293 b,Neptune-Like
K2-63 c,Neptune-Like
K2-286 b,Neptune-Like
K2-285 c,Neptune-Like
K2-285 d,Neptune-Like
K2-285 e,Neptune-Like
MOA-2011-BLG-291L b,Neptune-Like
K2-284 b,Neptune-Like
MOA-2015-BLG-337L b,Neptune-Like
K2-266 b,Neptune-Like
K2-266 d,Neptune-Like
K2-275 c,Neptune-Like
K2-276 b,Neptune-Like
K2-277 b,Neptune-Like
K2-278 b,Neptune-Like
K2-280 b,Neptune-Like
K2-282 b,Neptune-Like
K2-283 b,Neptune-Like
K2-268 c,Neptune-Like
K2-270 c,Neptune-Like
K2-272 b,Neptune-Like
K2-273 b,Neptune-Like
K2-275 b,Neptune-Like
K2-266 e,Neptune-Like
K2-264 b,Neptune-Like
K2-264 c,Neptune-Like
K2-224 c,Neptune-Like
K2-241 b,Neptune-Like
K2-242 b,Neptune-Like
K2-243 b,Neptune-Like
K2-245 b,Neptune-Like
K2-246 b,Neptune-Like
K2-247 b,Neptune-Like
K2-247 c,Neptune-Like
K2-248 b,Neptune-Like
K2-249 b,Neptune-Like
K2-250 b,Neptune-Like
K2-251 b,Neptune-Like
K2-254 c,Neptune-Like
K2-255 b,Neptune-Like
K2-258 b,Neptune-Like
K2-259 b,Neptune-Like
OGLE-2017-BLG-0482L b,Neptune-Like
K2-231 b,Neptune-Like
Kepler-1655 b,Neptune-Like
K2-219 d,Neptune-Like
K2-220 b,Neptune-Like
K2-158 b,Neptune-Like
K2-159 b,Neptune-Like
K2-160 b,Neptune-Like
K2-161 b,Neptune-Like
K2-163 b,Neptune-Like
K2-164 b,Neptune-Like
K2-165 d,Neptune-Like
K2-166 b,Neptune-Like
K2-167 b,Neptune-Like
K2-204 b,Neptune-Like
K2-206 b,Neptune-Like
K2-207 b,Neptune-Like
K2-212 b,Neptune-Like
K2-214 b,Neptune-Like
K2-215 b,Neptune-Like
K2-217 b,Neptune-Like
K2-218 b,Neptune-Like
K2-198 b,Neptune-Like
K2-199 c,Neptune-Like
K2-201 c,Neptune-Like
K2-202 b,Neptune-Like
K2-187 d,Neptune-Like
K2-188 c,Neptune-Like
K2-189 c,Neptune-Like
K2-193 b,Neptune-Like
K2-194 b,Neptune-Like
K2-195 b,Neptune-Like
K2-195 c,Neptune-Like
K2-196 b,Neptune-Like
K2-197 b,Neptune-Like
K2-181 b,Neptune-Like
K2-182 b,Neptune-Like
K2-183 c,Neptune-Like
K2-183 d,Neptune-Like
K2-186 b,Neptune-Like
K2-171 b,Neptune-Like
K2-172 c,Neptune-Like
K2-174 b,Neptune-Like
K2-177 b,Neptune-Like
K2-178 b,Neptune-Like
K2-179 b,Neptune-Like
K2-80 d,Neptune-Like
K2-225 b,Neptune-Like
K2-155 c,Neptune-Like
K2-152 b,Neptune-Like
K2-141 c,Neptune-Like
K2-138 c,Neptune-Like
K2-138 e,Neptune-Like
K2-18 c,Neptune-Like
Kepler-90d,Neptune-Like
Kepler-90e,Neptune-Like
Kepler-90f,Neptune-Like
OGLE-2005-BLG-169L b,Neptune-Like
MOA-2008-BLG-310L b,Neptune-Like
MOA-2009-BLG-266L b,Neptune-Like
MOA-2010-BLG-328L b,Neptune-Like
MOA-2011-BLG-262L b,Neptune-Like
OGLE-2007-BLG-368L b,Neptune-Like
OGLE-2005-BLG-390L b,Neptune-Like
MOA-2011-BLG-028L b,Neptune-Like
OGLE-2015-BLG-0966L b,Neptune-Like
Kepler-1653 b,Neptune-Like
K2-118 b,Neptune-Like
K2-119 b,Neptune-Like
K2-123 b,Neptune-Like
K2-124 b,Neptune-Like
K2-125 b,Neptune-Like
K2-22 b,Neptune-Like
Kepler-154 d,Neptune-Like
Kepler-554 b,Neptune-Like
Kepler-623 b,Neptune-Like
WASP-47 d,Neptune-Like
K2-26 b,Neptune-Like
Kepler-1038 b,Neptune-Like
Kepler-1041 b,Neptune-Like
Kepler-1042 b,Neptune-Like
Kepler-1043 b,Neptune-Like
Kepler-1044 b,Neptune-Like
Kepler-1051 b,Neptune-Like
Kepler-1054 b,Neptune-Like
Kepler-1056 b,Neptune-Like
Kepler-1058 b,Neptune-Like
Kepler-1060 b,Neptune-Like
Kepler-324 c,Neptune-Like
Kepler-325 b,Neptune-Like
Kepler-325 c,Neptune-Like
Kepler-335 b,Neptune-Like
Kepler-335 c,Neptune-Like
Kepler-351 d,Neptune-Like
Kepler-112 c,Neptune-Like
Kepler-116 c,Neptune-Like
Kepler-119 b,Neptune-Like
Kepler-121 b,Neptune-Like
Kepler-122 d,Neptune-Like
Kepler-130 c,Neptune-Like
Kepler-150 c,Neptune-Like
Kepler-154 b,Neptune-Like
Kepler-156 b,Neptune-Like
Kepler-158 b,Neptune-Like
Kepler-160 c,Neptune-Like
Kepler-525 b,Neptune-Like
Kepler-527 b,Neptune-Like
Kepler-530 b,Neptune-Like
Kepler-531 b,Neptune-Like
Kepler-532 b,Neptune-Like
Kepler-534 b,Neptune-Like
Kepler-535 b,Neptune-Like
Kepler-536 b,Neptune-Like
Kepler-540 b,Neptune-Like
Kepler-541 b,Neptune-Like
Kepler-543 b,Neptune-Like
Kepler-544 b,Neptune-Like
Kepler-545 b,Neptune-Like
Kepler-549 b,Neptune-Like
Kepler-549 c,Neptune-Like
Kepler-550 b,Neptune-Like
Kepler-552 b,Neptune-Like
Kepler-1009 b,Neptune-Like
Kepler-1010 b,Neptune-Like
Kepler-1011 b,Neptune-Like
Kepler-1013 b,Neptune-Like
Kepler-1014 b,Neptune-Like
Kepler-1015 b,Neptune-Like
Kepler-1016 b,Neptune-Like
Kepler-1016 c,Neptune-Like
Kepler-1018 b,Neptune-Like
Kepler-1020 b,Neptune-Like
Kepler-1021 b,Neptune-Like
Kepler-1022 b,Neptune-Like
Kepler-1023 b,Neptune-Like
Kepler-1024 b,Neptune-Like
Kepler-1026 b,Neptune-Like
Kepler-1030 b,Neptune-Like
Kepler-1033 b,Neptune-Like
Kepler-1034 b,Neptune-Like
Kepler-110 c,Neptune-Like
Kepler-307 b,Neptune-Like
Kepler-307 c,Neptune-Like
Kepler-308 c,Neptune-Like
Kepler-309 c,Neptune-Like
Kepler-310 c,Neptune-Like
Kepler-312 c,Neptune-Like
Kepler-313 b,Neptune-Like
Kepler-313 c,Neptune-Like
Kepler-314 c,Neptune-Like
Kepler-315 b,Neptune-Like
Kepler-315 c,Neptune-Like
Kepler-318 c,Neptune-Like
Kepler-319 c,Neptune-Like
Kepler-319 d,Neptune-Like
Kepler-321 c,Neptune-Like
Kapteyn c,Neptune-Like
Kepler-103 b,Neptune-Like
Kepler-104 c,Neptune-Like
Kepler-109 b,Neptune-Like
Kepler-11 e,Neptune-Like
Kepler-509 b,Neptune-Like
Kepler-510 b,Neptune-Like
Kepler-511 b,Neptune-Like
Kepler-512 b,Neptune-Like
Kepler-513 b,Neptune-Like
Kepler-516 b,Neptune-Like
Kepler-517 b,Neptune-Like
Kepler-518 b,Neptune-Like
Kepler-519 b,Neptune-Like
Kepler-521 b,Neptune-Like
Kepler-575 b,Neptune-Like
Kepler-576 b,Neptune-Like
Kepler-580 b,Neptune-Like
Kepler-581 b,Neptune-Like
KOI-94 c,Neptune-Like
Kepler-1000 b,Neptune-Like
Kepler-1001 b,Neptune-Like
Kepler-1004 b,Neptune-Like
Kepler-299 c,Neptune-Like
Kepler-300 c,Neptune-Like
Kepler-302 b,Neptune-Like
Kepler-304 b,Neptune-Like
Kepler-304 c,Neptune-Like
Kepler-304 d,Neptune-Like
Kepler-305 b,Neptune-Like
Kepler-305 c,Neptune-Like
Kepler-305 d,Neptune-Like
Kepler-306 c,Neptune-Like
Kepler-306 e,Neptune-Like
Kepler-572 b,Neptune-Like
Kepler-574 b,Neptune-Like
Kepler-977 b,Neptune-Like
Kepler-978 b,Neptune-Like
Kepler-980 b,Neptune-Like
Kepler-981 b,Neptune-Like
Kepler-982 b,Neptune-Like
Kepler-984 b,Neptune-Like
Kepler-985 b,Neptune-Like
Kepler-986 b,Neptune-Like
Kepler-987 b,Neptune-Like
Kepler-989 b,Neptune-Like
Kepler-990 b,Neptune-Like
Kepler-991 b,Neptune-Like
Kepler-993 b,Neptune-Like
Kepler-995 b,Neptune-Like
Kepler-998 b,Neptune-Like
Kepler-999 b,Neptune-Like
Kepler-298 d,Neptune-Like
Kepler-496 b,Neptune-Like
Kepler-497 b,Neptune-Like
Kepler-498 b,Neptune-Like
Kepler-499 b,Neptune-Like
Kepler-501 b,Neptune-Like
Kepler-502 b,Neptune-Like
Kepler-506 b,Neptune-Like
Kepler-556 b,Neptune-Like
Kepler-557 b,Neptune-Like
Kepler-558 b,Neptune-Like
Kepler-561 c,Neptune-Like
Kepler-562 b,Neptune-Like
Kepler-564 b,Neptune-Like
Kepler-565 b,Neptune-Like
Kepler-566 b,Neptune-Like
Kepler-567 b,Neptune-Like
Kepler-569 b,Neptune-Like
Kepler-570 b,Neptune-Like
Kepler-571 b,Neptune-Like
Kepler-287 b,Neptune-Like
Kepler-288 c,Neptune-Like
Kepler-288 d,Neptune-Like
Kepler-289 b,Neptune-Like
Kepler-289 d,Neptune-Like
Kepler-290 b,Neptune-Like
Kepler-290 c,Neptune-Like
Kepler-292 e,Neptune-Like
Kepler-292 f,Neptune-Like
Kepler-293 b,Neptune-Like
Kepler-294 c,Neptune-Like
Kepler-296 c,Neptune-Like
Kepler-296 d,Neptune-Like
Kepler-466 b,Neptune-Like
Kepler-467 b,Neptune-Like
Kepler-472 b,Neptune-Like
Kepler-473 b,Neptune-Like
Kepler-474 b,Neptune-Like
Kepler-475 b,Neptune-Like
Kepler-476 b,Neptune-Like
Kepler-478 b,Neptune-Like
Kepler-479 b,Neptune-Like
Kepler-480 b,Neptune-Like
Kepler-481 b,Neptune-Like
Kepler-482 b,Neptune-Like
Kepler-483 b,Neptune-Like
Kepler-484 b,Neptune-Like
Kepler-487 c,Neptune-Like
Kepler-272 d,Neptune-Like
Kepler-275 b,Neptune-Like
Kepler-275 c,Neptune-Like
Kepler-275 d,Neptune-Like
Kepler-276 b,Neptune-Like
Kepler-278 c,Neptune-Like
Kepler-279 b,Neptune-Like
Kepler-281 b,Neptune-Like
Kepler-283 b,Neptune-Like
Kepler-284 b,Neptune-Like
Kepler-229 c,Neptune-Like
Kepler-233 c,Neptune-Like
Kepler-23 c,Neptune-Like
Kepler-445 c,Neptune-Like
Kepler-453 b,Neptune-Like
Kepler-461 b,Neptune-Like
Kepler-463 b,Neptune-Like
Kepler-464 b,Neptune-Like
Kepler-465 b,Neptune-Like
Kepler-811 b,Neptune-Like
Kepler-812 b,Neptune-Like
Kepler-813 b,Neptune-Like
Kepler-815 b,Neptune-Like
Kepler-259 b,Neptune-Like
Kepler-259 c,Neptune-Like
Kepler-261 b,Neptune-Like
Kepler-263 b,Neptune-Like
Kepler-263 c,Neptune-Like
Kepler-264 b,Neptune-Like
Kepler-265 c,Neptune-Like
Kepler-265 d,Neptune-Like
Kepler-266 b,Neptune-Like
Kepler-266 c,Neptune-Like
Kepler-267 d,Neptune-Like
Kepler-268 b,Neptune-Like
Kepler-268 c,Neptune-Like
Kepler-269 b,Neptune-Like
Kepler-449 c,Neptune-Like
Kepler-450 b,Neptune-Like
Kepler-788 b,Neptune-Like
Kepler-789 b,Neptune-Like
Kepler-790 b,Neptune-Like
Kepler-794 b,Neptune-Like
Kepler-797 b,Neptune-Like
Kepler-798 b,Neptune-Like
Kepler-799 b,Neptune-Like
Kepler-802 b,Neptune-Like
Kepler-803 b,Neptune-Like
Kepler-805 b,Neptune-Like
Kepler-1249 b,Neptune-Like
Kepler-1255 b,Neptune-Like
Kepler-1261 b,Neptune-Like
Kepler-1266 b,Neptune-Like
Kepler-1267 b,Neptune-Like
Kepler-1270 b,Neptune-Like
Kepler-1273 b,Neptune-Like
Kepler-222 c,Neptune-Like
Kepler-223 d,Neptune-Like
Kepler-224 d,Neptune-Like
Kepler-436 c,Neptune-Like
Kepler-782 b,Neptune-Like
Kepler-247 c,Neptune-Like
Kepler-248 b,Neptune-Like
Kepler-248 c,Neptune-Like
Kepler-250 c,Neptune-Like
Kepler-251 c,Neptune-Like
Kepler-251 d,Neptune-Like
Kepler-251 e,Neptune-Like
Kepler-252 c,Neptune-Like
Kepler-253 c,Neptune-Like
Kepler-254 b,Neptune-Like
Kepler-254 c,Neptune-Like
Kepler-254 d,Neptune-Like
Kepler-255 c,Neptune-Like
Kepler-256 c,Neptune-Like
Kepler-256 d,Neptune-Like
Kepler-257 b,Neptune-Like
Kepler-257 c,Neptune-Like
Kepler-257 d,Neptune-Like
Kepler-258 c,Neptune-Like
Kepler-758 b,Neptune-Like
Kepler-758 d,Neptune-Like
Kepler-759 b,Neptune-Like
Kepler-760 b,Neptune-Like
Kepler-765 b,Neptune-Like
Kepler-766 b,Neptune-Like
Kepler-767 b,Neptune-Like
Kepler-769 b,Neptune-Like
Kepler-770 b,Neptune-Like
Kepler-774 b,Neptune-Like
Kepler-1219 b,Neptune-Like
Kepler-1227 b,Neptune-Like
Kepler-1230 b,Neptune-Like
Kepler-1233 b,Neptune-Like
Kepler-1236 b,Neptune-Like
Kepler-1237 b,Neptune-Like
Kepler-1239 b,Neptune-Like
Kepler-1241 b,Neptune-Like
Kepler-1242 b,Neptune-Like
Kepler-417 c,Neptune-Like
Kepler-421 b,Neptune-Like
Kepler-430 b,Neptune-Like
Kepler-437 b,Neptune-Like
Kepler-443 b,Neptune-Like
"Debug: VIP-CLI v3.7.1, Node v18.20.1, linux 5.15.153.1-microsoft-standard-WSL2 x64",Neptune-Like
Kepler-238 c,Neptune-Like
Kepler-238 d,Neptune-Like
Kepler-238 e,Neptune-Like
Kepler-239 b,Neptune-Like
Kepler-239 c,Neptune-Like
Kepler-241 b,Neptune-Like
Kepler-241 c,Neptune-Like
Kepler-242 b,Neptune-Like
Kepler-243 b,Neptune-Like
Kepler-244 b,Neptune-Like
Kepler-245 b,Neptune-Like
Kepler-245 d,Neptune-Like
Kepler-414 c,Neptune-Like
Kepler-742 b,Neptune-Like
Kepler-747 b,Neptune-Like
Kepler-748 b,Neptune-Like
Kepler-750 b,Neptune-Like
Kepler-751 b,Neptune-Like
Kepler-752 b,Neptune-Like
Kepler-1192 b,Neptune-Like
Kepler-1196 b,Neptune-Like
Kepler-1201 b,Neptune-Like
Kepler-1202 b,Neptune-Like
Kepler-1204 b,Neptune-Like
Kepler-1208 b,Neptune-Like
Kepler-1211 b,Neptune-Like
Kepler-1212 b,Neptune-Like
Kepler-1214 b,Neptune-Like
Kepler-738 b,Neptune-Like
Kepler-739 b,Neptune-Like
Kepler-741 b,Neptune-Like
Kepler-713 b,Neptune-Like
Kepler-715 b,Neptune-Like
Kepler-716 b,Neptune-Like
Kepler-717 b,Neptune-Like
Kepler-721 b,Neptune-Like
Kepler-722 b,Neptune-Like
Kepler-724 b,Neptune-Like
Kepler-726 b,Neptune-Like
Kepler-728 b,Neptune-Like
Kepler-729 b,Neptune-Like
Kepler-733 b,Neptune-Like
Kepler-734 b,Neptune-Like
Kepler-736 b,Neptune-Like
PH1 b,Neptune-Like
Kepler-1154 b,Neptune-Like
Kepler-1154 c,Neptune-Like
Kepler-1158 b,Neptune-Like
Kepler-1159 b,Neptune-Like
Kepler-1160 b,Neptune-Like
Kepler-1161 b,Neptune-Like
Kepler-1168 b,Neptune-Like
Kepler-1170 b,Neptune-Like
Kepler-1172 b,Neptune-Like
Kepler-1175 b,Neptune-Like
Kepler-1182 b,Neptune-Like
Kepler-1183 b,Neptune-Like
Kepler-1184 b,Neptune-Like
Kepler-1186 b,Neptune-Like
Kepler-1187 b,Neptune-Like
Kepler-708 b,Neptune-Like
Kepler-709 b,Neptune-Like
Kepler-711 b,Neptune-Like
Kepler-712 b,Neptune-Like
Kepler-712 c,Neptune-Like
Kepler-66 b,Neptune-Like
Kepler-687 b,Neptune-Like
Kepler-689 b,Neptune-Like
Kepler-690 b,Neptune-Like
Kepler-692 b,Neptune-Like
Kepler-694 b,Neptune-Like
Kepler-696 b,Neptune-Like
Kepler-697 b,Neptune-Like
Kepler-698 b,Neptune-Like
Kepler-700 b,Neptune-Like
Kepler-701 b,Neptune-Like
Kepler-704 b,Neptune-Like
Kepler-705 b,Neptune-Like
Kepler-79 d,Neptune-Like
Kepler-82 b,Neptune-Like
Kepler-98 b,Neptune-Like
CoRoT-24 b,Neptune-Like
CoRoT-7 c,Neptune-Like
Kepler-1128 b,Neptune-Like
Kepler-1129 b,Neptune-Like
Kepler-1129 c,Neptune-Like
Kepler-1132 b,Neptune-Like
Kepler-1134 b,Neptune-Like
Kepler-1137 b,Neptune-Like
Kepler-1140 b,Neptune-Like
Kepler-1143 c,Neptune-Like
Kepler-1147 b,Neptune-Like
Kepler-1151 b,Neptune-Like
Kepler-680 b,Neptune-Like
Kepler-681 b,Neptune-Like
Kepler-684 b,Neptune-Like
K2-24 b,Neptune-Like
K2-24 c,Neptune-Like
K2-27 b,Neptune-Like
Kepler-436 b,Neptune-Like
Kepler-439 b,Neptune-Like
Kepler-52 b,Neptune-Like
Kepler-53 c,Neptune-Like
Kepler-61 b,Neptune-Like
Kepler-65 c,Neptune-Like
Kepler-666 b,Neptune-Like
Kepler-668 b,Neptune-Like
Kepler-669 b,Neptune-Like
Kepler-672 b,Neptune-Like
Kepler-673 b,Neptune-Like
Kepler-675 b,Neptune-Like
Kepler-677 b,Neptune-Like
Kepler-678 b,Neptune-Like
Kepler-679 b,Neptune-Like
K2-10 b,Neptune-Like
K2-12 b,Neptune-Like
K2-14 b,Neptune-Like
K2-15 b,Neptune-Like
K2-17 b,Neptune-Like
K2-19 c,Neptune-Like
Kepler-1112 b,Neptune-Like
Kepler-1113 b,Neptune-Like
Kepler-1116 b,Neptune-Like
Kepler-1118 b,Neptune-Like
Kepler-401 c,Neptune-Like
Kepler-405 c,Neptune-Like
Kepler-454 b,Neptune-Like
Kepler-656 b,Neptune-Like
Kepler-659 b,Neptune-Like
Kepler-660 b,Neptune-Like
Kepler-661 b,Neptune-Like
Kepler-663 b,Neptune-Like
Kepler-664 b,Neptune-Like
Kepler-665 b,Neptune-Like
Kepler-218 d,Neptune-Like
Kepler-368 c,Neptune-Like
Kepler-396 c,Neptune-Like
Kepler-397 b,Neptune-Like
Kepler-397 c,Neptune-Like
Kepler-416 c,Neptune-Like
Kepler-4 b,Neptune-Like
Kepler-642 b,Neptune-Like
Kepler-644 b,Neptune-Like
Kepler-645 b,Neptune-Like
Kepler-648 b,Neptune-Like
Kepler-649 b,Neptune-Like
Kepler-650 b,Neptune-Like
Kepler-651 b,Neptune-Like
Kepler-652 b,Neptune-Like
Kepler-655 b,Neptune-Like
K2-19 b,Neptune-Like
K2-4 b,Neptune-Like
K2-5 c,Neptune-Like
K2-7 b,Neptune-Like
K2-8 b,Neptune-Like
K2-9 b,Neptune-Like
Kepler-227 b,Neptune-Like
Kepler-227 c,Neptune-Like
Kepler-228 c,Neptune-Like
Kepler-228 d,Neptune-Like
Kepler-229 b,Neptune-Like
Kepler-229 d,Neptune-Like
Kepler-230 b,Neptune-Like
Kepler-232 b,Neptune-Like
Kepler-232 c,Neptune-Like
Kepler-233 b,Neptune-Like
Kepler-234 b,Neptune-Like
Kepler-234 c,Neptune-Like
Kepler-235 b,Neptune-Like
Kepler-235 e,Neptune-Like
Kepler-385 c,Neptune-Like
Kepler-391 b,Neptune-Like
Kepler-391 c,Neptune-Like
Kepler-631 b,Neptune-Like
Kepler-632 b,Neptune-Like
Kepler-635 b,Neptune-Like
Kepler-636 b,Neptune-Like
Kepler-637 b,Neptune-Like
Kepler-639 b,Neptune-Like
Kepler-640 b,Neptune-Like
K2-28 b,Neptune-Like
K2-32 b,Neptune-Like
K2-32 c,Neptune-Like
K2-32 d,Neptune-Like
Kepler-318 b,Neptune-Like
Kepler-325 d,Neptune-Like
Kepler-351 c,Neptune-Like
Kepler-357 c,Neptune-Like
Kepler-359 b,Neptune-Like
Kepler-360 c,Neptune-Like
Kepler-364 c,Neptune-Like
Kepler-379 c,Neptune-Like
Kepler-624 b,Neptune-Like
Kepler-626 b,Neptune-Like
Kepler-627 b,Neptune-Like
Kepler-630 b,Neptune-Like
Kepler-217 b,Neptune-Like
Kepler-218 c,Neptune-Like
Kepler-219 b,Neptune-Like
Kepler-219 c,Neptune-Like
Kepler-221 d,Neptune-Like
Kepler-221 e,Neptune-Like
Kepler-222 b,Neptune-Like
Kepler-222 d,Neptune-Like
Kepler-223 b,Neptune-Like
Kepler-223 c,Neptune-Like
Kepler-223 e,Neptune-Like
Kepler-224 c,Neptune-Like
Kepler-368 b,Neptune-Like
